osm_id,classification,c2b_disposition,alignment,length_m,road_id,lane_id,aligned_run_m,mean_eff_dist_m,proof
25149546,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,46.15,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25149632,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,54.4,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25152959,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,1285.27,47785,-2,48.0,3.027,"runs inside existing sidewalk lane 47785/-2 (s=0.0 m, w=2.8 m) for 48.0 m; lane already present - nothing new authored (no duplication)"
25178928,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42797/-3 aligned 4.0 m,209.63,42797,-3,4.0,2.957,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25178993,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,63.56,49060,-2,66.0,1.381,"runs inside existing sidewalk lane 49060/-2 (s=0.0 m, w=2.8 m) for 66.0 m; lane already present - nothing new authored (no duplication)"
25179027,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,166.3,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25182241,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,33.21,40834,-2,36.0,2.264,"runs inside existing sidewalk lane 40834/-2 (s=0.0 m, w=2.8 m) for 36.0 m; lane already present - nothing new authored (no duplication)"
25192721,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,8.73,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25215699,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41238/-2 aligned 4.0 m,407.11,41238,-2,4.0,2.471,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25266948,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41469/-2 aligned 8.0 m,105.38,41469,-2,8.0,2.41,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25267030,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41030/-2 aligned 10.0 m,192.32,41030,-2,10.0,2.739,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25267052,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,62.37,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25267102,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,43.66,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25267293,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41018/-2 aligned 8.0 m,41.82,41018,-2,8.0,2.451,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25267365,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41465/-2 aligned 12.0 m,69.75,41465,-2,12.0,2.759,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25304758,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,49.94,42940,-2,18.0,3.606,"runs inside existing sidewalk lane 42940/-2 (s=0.0 m, w=2.8 m) for 18.0 m; lane already present - nothing new authored (no duplication)"
25304760,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,24.75,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25331995,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45033/-2 aligned 10.0 m,317.43,45033,-2,10.0,2.657,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25344440,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 40376/-2 aligned 10.0 m,173.87,40376,-2,10.0,2.914,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25344441,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 49599/-3 aligned 10.0 m,50.63,49599,-3,10.0,2.885,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25344442,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 44493/-4 aligned 6.0 m,43.51,44493,-4,6.0,3.265,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25344443,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 40376/-2 aligned 10.0 m,92.86,40376,-2,10.0,2.793,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25344444,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,53.79,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25344445,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42712/-2 aligned 8.0 m,96.05,42712,-2,8.0,3.278,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25344448,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47743/-2 aligned 8.0 m,92.39,47743,-2,8.0,2.279,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25344518,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,28.06,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25363745,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41642/-2 aligned 8.0 m,32.41,41642,-2,8.0,2.333,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25363750,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41719/-2 aligned 18.0 m,364.96,41719,-2,18.0,2.62,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25366152,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 55348/-2 aligned 12.0 m,89.41,55348,-2,12.0,2.756,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25366166,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42938/-2 aligned 12.0 m,40.93,42938,-2,12.0,2.423,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25366185,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,15.08,42853,-2,12.0,2.878,"runs inside existing sidewalk lane 42853/-2 (s=0.0 m, w=2.8 m) for 12.0 m; lane already present - nothing new authored (no duplication)"
25366896,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 58334/-2 aligned 8.0 m,327.3,58334,-2,8.0,2.245,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25475529,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,63.3,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25616919,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,91.45,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25616920,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47995/-2 aligned 10.0 m,218.74,47995,-2,10.0,2.916,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25618151,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,28.18,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25618153,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,95.21,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25625960,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,29.21,48966,-3,10.0,2.747,"runs inside existing sidewalk lane 48966/-3 (s=0.0 m, w=2.8 m) for 10.0 m; lane already present - nothing new authored (no duplication)"
25625983,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 40028/-2 aligned 8.0 m,29.05,40028,-2,8.0,2.365,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25639858,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,38.76,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25639865,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 44712/-4 aligned 2.0 m,55.19,44712,-4,2.0,3.236,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25640095,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 43772/-2 aligned 10.0 m,90.0,43772,-2,10.0,2.879,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25705491,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,1454.74,41222,-2,1326.0,0.722,"runs inside existing sidewalk lane 41222/-2 (s=0.0 m, w=2.8 m) for 1326.0 m; lane already present - nothing new authored (no duplication)"
25708163,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,1216.51,49516,-2,138.0,2.793,"runs inside existing sidewalk lane 49516/-2 (s=0.0 m, w=2.8 m) for 138.0 m; lane already present - nothing new authored (no duplication)"
25708167,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,21.83,47893,-2,12.0,2.409,"runs inside existing sidewalk lane 47893/-2 (s=0.0 m, w=2.8 m) for 12.0 m; lane already present - nothing new authored (no duplication)"
25796944,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,4.69,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25796947,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,32.62,47840,-3,8.0,2.142,"runs inside existing sidewalk lane 47840/-3 (s=0.0 m, w=2.8 m) for 8.0 m; lane already present - nothing new authored (no duplication)"
25801674,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,492.05,40417,-2,348.0,3.462,"runs inside existing sidewalk lane 40417/-2 (s=0.0 m, w=2.8 m) for 348.0 m; lane already present - nothing new authored (no duplication)"
25804130,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45232/-2 aligned 8.0 m,298.39,45232,-2,8.0,1.77,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25804131,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42360/-2 aligned 8.0 m,288.69,42360,-2,8.0,2.376,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25869413,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45067/-2 aligned 6.0 m,66.56,45067,-2,6.0,2.136,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25955081,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,66.36,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25955082,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,131.57,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25955088,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,30.19,59842,-2,14.0,2.228,"runs inside existing sidewalk lane 59842/-2 (s=0.0 m, w=2.8 m) for 14.0 m; lane already present - nothing new authored (no duplication)"
25955090,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,242.88,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25955100,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45062/-2 aligned 8.0 m,46.47,45062,-2,8.0,2.299,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
25970314,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,980.19,47808,-2,440.0,1.821,"runs inside existing sidewalk lane 47808/-2 (s=0.0 m, w=2.8 m) for 440.0 m; lane already present - nothing new authored (no duplication)"
25993460,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,43.83,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26135506,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 48025/-2 aligned 8.0 m,224.06,48025,-2,8.0,2.499,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26173149,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41665/-2 aligned 8.0 m,50.61,41665,-2,8.0,2.244,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26173249,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 60020/-2 aligned 12.0 m,121.84,60020,-2,12.0,2.355,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26173277,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,24.61,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26176227,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47899/-3 aligned 12.0 m,69.63,47899,-3,12.0,2.208,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26179011,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 46709/-2 aligned 12.0 m,195.26,46709,-2,12.0,3.027,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26326875,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,33.65,60445,-2,10.0,2.874,"runs inside existing sidewalk lane 60445/-2 (s=0.0 m, w=2.8 m) for 10.0 m; lane already present - nothing new authored (no duplication)"
26327658,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 46843/-2 aligned 14.0 m,71.3,46843,-2,14.0,2.913,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26334851,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,98.58,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26339202,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 61288/-2 aligned 10.0 m,56.85,61288,-2,10.0,2.754,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26339467,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,208.16,46956,-2,20.0,2.784,"runs inside existing sidewalk lane 46956/-2 (s=0.0 m, w=2.8 m) for 20.0 m; lane already present - nothing new authored (no duplication)"
26340542,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,5.38,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26346053,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,35.29,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26353063,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,248.1,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26353064,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42883/-2 aligned 10.0 m,153.66,42883,-2,10.0,2.621,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26353337,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 65332/-2 aligned 8.0 m,66.6,65332,-2,8.0,2.42,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26356903,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41225/-2 aligned 10.0 m,100.18,41225,-2,10.0,2.974,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26357336,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,148.73,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26357337,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,70.62,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26372651,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 44176/-2 aligned 8.0 m,3625.06,44176,-2,8.0,2.401,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
26372655,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,2.31,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
